,user_id,type,use_days,use_duration,avg_cont_use,total_calls_log10,usage_range,mean_usage_scaled,sd_usage_scaled,cluster_label
385,193,context,0.0,0.0,0.0,0.06478773933995914,0.0,1.0,0.0,0
390,197,context,0.06837606837606838,0.35042735042735046,0.006837606837606839,0.2561643778404669,5.7429574292512515e-06,0.2048611111111111,0.2965041950029054,-1
397,202,context,0.09401709401709403,0.09401709401709403,0.09401709401709403,0.6570650994389015,0.0031198616234407424,0.3284821291609143,0.3738921532115016,-1
402,204,context,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.45584059361267215,0.00023312817814366798,0.5,0.5,-1
409,208,context,0.017094017094017096,0.03418803418803419,0.0,0.32146050258536496,3.5355081673828016e-05,0.3333333333333333,0.4714045207910317,-1
412,209,context,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.36157278389490966,2.8355852306928053e-05,0.5,0.5,-1
414,210,context,0.017094017094017096,0.17948717948717952,0.0,0.32513980424251876,3.104786360188958e-05,0.4720616570327553,0.41015578586943946,-1
419,212,context,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
420,213,context,0.017094017094017096,0.1623931623931624,0.0,0.21754185984885205,6.281359688243557e-06,0.3523809523809524,0.45852964256040846,-1
443,230,context,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
455,242,context,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
457,243,context,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
459,244,context,0.0,0.0,0.0,0.10566425175617139,0.0,1.0,0.0,0
466,249,context,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
477,259,context,0.0,0.0,0.0,0.14140949951226467,0.0,1.0,0.0,0
483,264,context,0.008547008547008548,0.12820512820512822,0.0,0.17045199109613052,2.5125438752974226e-06,0.5,0.5,-1
489,267,context,0.0,0.0,0.0,0.06478773933995914,0.0,1.0,0.0,0
509,285,context,0.025641025641025644,0.17094017094017094,0.0028490028490028487,0.15126107008403927,8.97337098320508e-07,0.45,0.455521678957215,-1
515,288,context,0.0,0.0,0.0,0.10566425175617139,0.0,1.0,0.0,0
523,291,context,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.04087651241621224,0.0,1.0,0.0,0
542,306,context,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.04087651241621224,0.0,1.0,0.0,0
543,307,context,0.0,0.0,0.0,0.10566425175617139,0.0,1.0,0.0,0
549,312,context,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
582,342,context,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
588,345,context,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
594,350,context,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
615,368,context,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
619,371,context,0.025641025641025644,0.11111111111111112,0.0,0.3606684805405503,3.086839618222548e-05,0.4491279069767442,0.3643678217758813,-1
651,399,context,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
662,408,context,0.008547008547008548,0.03418803418803419,0.0,0.04087651241621224,0.0,1.0,0.0,0
669,413,context,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
673,415,context,0.025641025641025644,0.03418803418803419,0.008547008547008548,0.47414497943816675,0.0003111965056975522,0.44506920415224915,0.4466204836137999,-1
678,419,context,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
734,467,context,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
754,485,context,0.0,0.0,0.0,0.08175302483242448,0.0,1.0,0.0,0
765,494,context,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
775,502,context,0.0,0.0,0.0,0.10566425175617139,0.0,1.0,0.0,0
790,514,context,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
798,520,context,0.025641025641025644,0.03418803418803419,0.008547008547008548,0.24969517580222897,4.307218071938439e-06,0.59375,0.36606840397511625,-1
812,531,context,0.008547008547008548,0.025641025641025644,0.0,0.270984978192183,1.2742186796151214e-05,0.5,0.5,-1
820,537,context,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
828,543,context,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
850,562,context,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.1147548783282022,1.794674196641016e-07,0.5,0.5,-1
854,565,context,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.09491232260021532,5.384022589923049e-07,0.5,0.5,-1
858,569,context,0.008547008547008548,0.017094017094017096,0.0,0.04087651241621224,0.0,1.0,0.0,0
866,576,context,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
888,592,context,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
890,593,context,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
892,594,context,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
894,595,context,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
910,610,context,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
11,5,noise_quick,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
33,14,noise_quick,0.09401709401709403,0.15384615384615385,0.017094017094017096,0.9212879428197226,0.3362386715678023,0.27093474584955934,0.34482690791373405,-1
50,21,noise_quick,0.09401709401709403,0.15384615384615385,0.011965811965811965,0.941044602181569,1.0,0.1273531768066357,0.27338514162090166,-1
58,24,noise_quick,0.017094017094017096,0.03418803418803419,0.004273504273504274,0.47743438993462234,0.00035426868641693656,0.5322526173590004,0.4107884240331985,-1
87,38,noise_quick,0.008547008547008548,0.11111111111111112,0.0,0.04087651241621224,0.0,1.0,0.0,0
99,44,noise_quick,0.017094017094017096,0.23931623931623935,0.004273504273504274,0.12262953724863672,8.97337098320508e-07,0.3333333333333333,0.4714045207910317,-1
115,50,noise_quick,0.23931623931623935,0.26495726495726496,0.07407407407407408,0.37390583568803876,2.566384101196653e-05,0.12273932963588138,0.19441779151076422,-1
178,79,noise_quick,0.35042735042735046,0.4786324786324787,0.08119658119658121,0.8177678347353794,0.012443911944669478,0.3119772844959612,0.1949706587260211,-1
299,139,noise_quick,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
307,145,noise_quick,0.0,0.0,0.0,0.06478773933995914,0.0,1.0,0.0,0
317,150,noise_quick,0.17094017094017097,0.4786324786324787,0.009401709401709403,0.23632182211248,3.948283232610236e-06,0.07359307359307359,0.21798159575387246,-1
350,172,noise_quick,0.0,0.0,0.0,0.06478773933995914,0.0,1.0,0.0,0
358,176,noise_quick,0.13675213675213677,0.23931623931623935,0.02777777777777778,0.5402730569680901,0.00014824008864254792,0.6237003275886625,0.2933206152980617,-1
364,178,noise_quick,0.017094017094017096,0.1452991452991453,0.0,0.26129564250058585,8.076033884884572e-06,0.5111111111111111,0.40855058468556077,-1
380,189,noise_quick,0.0,0.0,0.0,0.06478773933995914,0.0,1.0,0.0,0
395,200,noise_quick,0.0,0.0,0.0,0.04087651241621224,0.0,1.0,0.0,0
399,202,noise_quick,0.10256410256410257,0.10256410256410257,0.10256410256410257,0.7807385571372781,0.010272535634153512,0.7534091199249568,0.25195911700179713,-1
404,204,noise_quick,0.008547008547008548,0.025641025641025644,0.0,0.3451180846374389,6.209572720377916e-05,0.5,0.5,-1
429,219,noise_quick,0.042735042735042736,0.1965811965811966,0.004273504273504274,0.6584594653181916,0.0067506669906651825,0.31295582436084896,0.3644660536127771,-1
511,285,noise_quick,0.0,0.0,0.0,0.06478773933995914,0.0,1.0,0.0,0
517,288,noise_quick,0.0,0.0,0.0,0.1147548783282022,0.0,1.0,0.0,0
