dt,user_id,type,api_count
2021-10-17,50,noise_quick,4
2021-10-17,50,riot,4
2021-10-17,79,gnql,12
2021-10-17,79,noise_quick,38158
2021-10-17,176,gnql,10
2021-10-17,133,gnql,3
2021-10-17,19,gnql,10
2021-10-17,161,gnql,2
2021-10-18,0,gnql,144
2021-10-18,110,context,1
2021-10-18,110,riot,1
2021-10-18,4,context,85270
2021-10-18,6,context,416
2021-10-18,10,gnql,3
2021-10-18,71,analysis,252
2021-10-18,37,gnql,6
2021-10-18,15,gnql,21
2021-10-18,50,context,8
2021-10-18,50,noise_quick,8
2021-10-18,50,riot,8
2021-10-18,79,gnql,12
2021-10-18,79,noise_quick,64107
2021-10-18,135,gnql,6
2021-10-18,165,analysis,470
2021-10-18,165,gnql,2
2021-10-18,176,gnql,4
2021-10-18,177,gnql,16
2021-10-19,0,gnql,144
2021-10-19,4,context,85219
2021-10-19,178,gnql,2
2021-10-19,115,gnql,2
2021-10-19,6,context,541
2021-10-19,92,gnql,25
2021-10-19,63,analysis,18
2021-10-19,37,gnql,10
2021-10-19,15,gnql,11
2021-10-19,50,context,14
2021-10-19,50,noise_quick,14
2021-10-19,50,riot,14
2021-10-19,79,gnql,12
2021-10-19,79,noise_quick,40756
2021-10-19,104,gnql,11
2021-10-19,107,gnql,13
2021-10-19,141,gnql,11
2021-10-19,142,context,1
2021-10-19,150,analysis,1035
2021-10-19,165,analysis,94
2021-10-19,172,gnql,13
2021-10-19,43,context,1
2021-10-19,43,riot,1
2021-10-20,0,gnql,144
2021-10-20,4,context,82603
2021-10-20,115,gnql,1
2021-10-20,6,context,610
2021-10-20,63,analysis,4
2021-10-20,179,gnql,3
2021-10-20,37,gnql,4
2021-10-20,15,gnql,14
2021-10-20,91,gnql,4
2021-10-20,50,context,18
2021-10-20,50,noise_quick,18
2021-10-20,50,riot,18
2021-10-20,79,gnql,12
2021-10-20,79,noise_quick,34760
2021-10-20,142,context,4
2021-10-20,150,analysis,120
2021-10-20,150,noise_quick,2
2021-10-20,165,analysis,125
2021-10-20,172,context,1
2021-10-20,172,gnql,15
2021-10-20,172,noise_quick,3
2021-10-20,172,riot,1
2021-10-20,180,analysis,9554
2021-10-20,180,gnql,6
2021-10-20,42,context,1
2021-10-21,181,gnql,4
2021-10-21,0,gnql,145
2021-10-21,4,context,61467
2021-10-21,6,context,346
2021-10-21,47,gnql,2
2021-10-21,182,context,4992
2021-10-21,182,riot,4994
2021-10-21,8,gnql,5
2021-10-21,48,gnql,2
2021-10-21,119,gnql,5
2021-10-21,37,gnql,127
2021-10-21,15,gnql,40
2021-10-21,50,context,8
2021-10-21,50,noise_quick,8
2021-10-21,50,riot,8
2021-10-21,79,gnql,12
2021-10-21,79,noise_quick,31835
2021-10-21,104,gnql,6
2021-10-21,107,gnql,8
2021-10-21,141,gnql,12
2021-10-21,142,context,3
2021-10-21,150,context,1
2021-10-21,150,noise_quick,2
2021-10-21,152,context,2
2021-10-21,152,riot,2
2021-10-21,183,gnql,13
2021-10-21,153,gnql,34
2021-10-22,0,gnql,144
2021-10-22,110,context,1
2021-10-22,110,riot,1
2021-10-22,4,context,82915
2021-10-22,6,context,270
2021-10-22,182,context,3954
2021-10-22,182,riot,3948
2021-10-22,10,gnql,3
2021-10-22,73,gnql,3
2021-10-22,37,gnql,2
2021-10-22,184,gnql,3
2021-10-22,61,gnql,8
2021-10-22,15,gnql,14
2021-10-22,91,gnql,2
2021-10-22,50,context,18
2021-10-22,50,noise_quick,18
2021-10-22,50,riot,18
2021-10-22,79,gnql,12
2021-10-22,79,noise_quick,72773
2021-10-22,150,context,1
2021-10-22,150,noise_quick,1
2021-10-22,172,gnql,1
2021-10-22,180,analysis,6370
2021-10-22,180,gnql,3
2021-10-22,153,gnql,3
2021-10-22,51,analysis,2610
2021-10-22,19,gnql,2
2021-10-23,0,gnql,144
2021-10-23,185,gnql,7
2021-10-23,4,context,63956
2021-10-23,6,context,145
2021-10-23,47,gnql,2
2021-10-23,182,context,3995
2021-10-23,182,riot,4003
2021-10-23,79,gnql,12
2021-10-23,79,noise_quick,38310
2021-10-23,180,analysis,106
2021-10-23,133,gnql,7
2021-10-24,0,gnql,144
2021-10-24,4,context,83196
2021-10-24,6,context,176
2021-10-24,182,context,3439
2021-10-24,182,riot,3436
2021-10-24,79,gnql,12
2021-10-24,79,noise_quick,23108
2021-10-24,113,gnql,2
2021-10-24,19,gnql,6
2021-10-25,186,gnql,18
2021-10-25,111,gnql,9
2021-10-25,0,gnql,144
2021-10-25,4,context,84703
2021-10-25,5,gnql,10
2021-10-25,115,gnql,1
2021-10-25,6,context,607
2021-10-25,87,analysis,1014
2021-10-25,182,context,4796
2021-10-25,182,riot,4793
2021-10-25,29,gnql,3
2021-10-25,73,gnql,2
2021-10-25,67,gnql,5
2021-10-25,50,gnql,3
2021-10-25,79,gnql,28
2021-10-25,79,noise_quick,24244
2021-10-25,131,gnql,3
2021-10-25,141,gnql,2
2021-10-25,142,context,2
2021-10-25,165,analysis,618
2021-10-25,165,gnql,2
2021-10-25,180,analysis,201
2021-10-25,180,gnql,3
2021-10-25,187,gnql,4
2021-10-25,188,gnql,9
2021-10-25,189,gnql,2
2021-10-25,190,gnql,30
2021-10-25,153,gnql,72
2021-10-25,191,analysis,1
2021-10-25,191,gnql,9
2021-10-25,192,gnql,4
2021-10-26,45,gnql,2
2021-10-26,0,gnql,144
2021-10-26,110,context,1
2021-10-26,110,riot,1
2021-10-26,4,context,85212
2021-10-26,6,context,372
2021-10-26,193,context,3
2021-10-26,193,riot,3
2021-10-26,182,context,4810
2021-10-26,182,riot,4813
2021-10-26,76,analysis,11
2021-10-26,76,gnql,2
2021-10-26,15,gnql,14
2021-10-26,79,gnql,14
2021-10-26,79,noise_quick,21902
2021-10-26,104,gnql,4
2021-10-26,172,analysis,6
2021-10-26,172,gnql,22
2021-10-26,180,analysis,473
2021-10-26,194,gnql,2
2021-10-26,195,gnql,72
2021-10-26,43,context,2
2021-10-26,43,riot,2
2021-10-27,45,gnql,11
2021-10-27,0,gnql,144
2021-10-27,4,context,83758
2021-10-27,32,context,1
2021-10-27,6,context,881
2021-10-27,34,gnql,3
2021-10-27,63,analysis,7
2021-10-27,182,context,4569
2021-10-27,182,riot,4569
2021-10-27,37,gnql,23
2021-10-27,15,gnql,2
2021-10-27,77,gnql,2
2021-10-27,79,gnql,16
2021-10-27,79,noise_quick,23636
2021-10-27,113,gnql,2
2021-10-27,142,context,1
2021-10-27,150,context,1
2021-10-27,150,noise_quick,1
2021-10-27,172,gnql,17
2021-10-27,180,gnql,2
2021-10-27,189,context,27
2021-10-27,189,gnql,2
2021-10-27,189,noise_quick,3
2021-10-27,195,gnql,10
2021-10-28,111,gnql,10
2021-10-28,0,gnql,144
2021-10-28,110,context,1
2021-10-28,110,riot,1
2021-10-28,4,context,84121
2021-10-28,6,context,303
2021-10-28,148,gnql,4
2021-10-28,34,gnql,2
2021-10-28,63,analysis,18
2021-10-28,182,context,4339
2021-10-28,182,riot,4339
2021-10-28,76,gnql,6
2021-10-28,137,gnql,4
2021-10-28,15,gnql,9
2021-10-28,77,gnql,3
2021-10-28,50,analysis,142
2021-10-28,79,gnql,12
2021-10-28,79,noise_quick,22904
2021-10-28,142,context,2
2021-10-28,175,gnql,2
2021-10-28,189,context,2
2021-10-28,189,gnql,2
2021-10-28,196,gnql,5
2021-10-28,197,context,5
2021-10-28,197,riot,5
2021-10-28,51,gnql,14
2021-10-28,42,context,1
2021-10-29,111,gnql,2
2021-10-29,0,gnql,144
2021-10-29,4,context,84476
2021-10-29,6,context,258
2021-10-29,137,gnql,6
2021-10-29,37,gnql,17
2021-10-29,61,gnql,15
2021-10-29,15,gnql,12
2021-10-29,91,analysis,789
2021-10-29,79,gnql,12
2021-10-29,79,noise_quick,21280
2021-10-29,131,gnql,97
2021-10-29,141,gnql,9
2021-10-29,142,context,1
2021-10-29,150,analysis,5
2021-10-29,188,gnql,57
2021-10-29,190,gnql,23
2021-10-29,196,gnql,8
2021-10-29,66,gnql,3
2021-10-29,153,gnql,3
2021-10-29,19,gnql,16
2021-10-30,0,gnql,144
2021-10-30,4,context,61073
2021-10-30,6,context,194
2021-10-30,61,gnql,141
2021-10-30,79,gnql,12
2021-10-30,79,noise_quick,32300
2021-10-31,86,gnql,3
2021-10-31,0,gnql,144
2021-10-31,4,context,77039
2021-10-31,6,context,493
2021-10-31,37,gnql,18
2021-10-31,61,gnql,147
2021-10-31,79,gnql,12
2021-10-31,79,noise_quick,19914
2021-11-01,0,gnql,144
2021-11-01,4,context,81218
2021-11-01,6,context,493
2021-11-01,37,gnql,13
2021-11-01,61,gnql,141
2021-11-01,77,gnql,2
2021-11-01,91,analysis,2
2021-11-01,74,analysis,166
2021-11-01,79,gnql,12
2021-11-01,79,noise_quick,19458
2021-11-01,142,context,2
2021-11-01,194,gnql,4
2021-11-01,51,gnql,29
2021-11-01,43,context,1
2021-11-01,43,riot,1
2021-11-02,0,gnql,144
2021-11-02,4,context,84939
2021-11-02,6,context,291
2021-11-02,8,gnql,5
2021-11-02,112,context,18
2021-11-02,198,gnql,2
2021-11-02,27,gnql,8
2021-11-02,61,gnql,111
2021-11-02,15,gnql,14
2021-11-02,91,analysis,988
2021-11-02,79,gnql,12
2021-11-02,79,noise_quick,19048
2021-11-02,80,gnql,2
2021-11-02,142,context,1
2021-11-02,196,gnql,5
2021-11-02,85,analysis,1
2021-11-02,23,gnql,2
2021-11-03,0,gnql,144
2021-11-03,4,context,71087
2021-11-03,6,context,327
2021-11-03,71,analysis,717
2021-11-03,76,analysis,6
2021-11-03,76,gnql,22
2021-11-03,137,gnql,2
2021-11-03,61,gnql,141
2021-11-03,15,gnql,10
2021-11-03,79,gnql,12
2021-11-03,79,noise_quick,18536
2021-11-03,104,analysis,21
2021-11-03,104,gnql,4
2021-11-03,135,gnql,2
2021-11-03,141,gnql,4
2021-11-03,142,context,9
2021-11-03,169,analysis,1
2021-11-03,197,context,4
2021-11-03,197,riot,4
2021-11-03,23,gnql,2
2021-11-04,173,gnql,29
2021-11-04,0,gnql,144
2021-11-04,25,gnql,7
2021-11-04,199,gnql,4
2021-11-04,4,context,84452
2021-11-04,6,context,290
2021-11-04,71,analysis,635
2021-11-04,61,gnql,111
2021-11-04,15,gnql,8
2021-11-04,79,gnql,12
2021-11-04,79,noise_quick,17360
2021-11-04,134,analysis,53
2021-11-04,141,gnql,6
2021-11-04,189,gnql,99
2021-11-04,200,gnql,3
2021-11-04,200,noise_quick,2
2021-11-04,201,gnql,4
2021-11-04,23,gnql,2
2021-11-05,0,gnql,144
2021-11-05,4,context,68259
2021-11-05,163,gnql,17
2021-11-05,6,context,288
2021-11-05,202,context,4976
2021-11-05,202,gnql,2
2021-11-05,202,noise_quick,30992
2021-11-05,202,riot,4976
2021-11-05,182,context,4998
2021-11-05,182,riot,4998
2021-11-05,203,gnql,1
2021-11-05,61,gnql,144
2021-11-05,77,gnql,4
2021-11-05,79,gnql,12
2021-11-05,79,noise_quick,17651
2021-11-05,135,analysis,359
2021-11-05,135,gnql,4
2021-11-05,150,context,2
2021-11-05,150,noise_quick,2
2021-11-05,175,gnql,2
2021-11-05,204,noise_quick,1
2021-11-05,205,gnql,4
2021-11-05,66,gnql,3
2021-11-06,0,gnql,144
2021-11-06,4,context,85216
2021-11-06,6,context,112
2021-11-06,202,context,72
2021-11-06,202,noise_quick,46079
2021-11-06,202,riot,72
2021-11-06,61,gnql,144
2021-11-06,77,gnql,2
2021-11-06,79,gnql,12
2021-11-06,79,noise_quick,23011
2021-11-06,113,gnql,3
2021-11-06,175,gnql,5
2021-11-06,176,gnql,26
2021-11-06,153,gnql,15
2021-11-06,19,gnql,5
2021-11-07,0,gnql,144
2021-11-07,4,context,84495
2021-11-07,6,context,132
2021-11-07,202,context,43
2021-11-07,202,noise_quick,44291
2021-11-07,202,riot,43
2021-11-07,61,gnql,144
2021-11-07,79,gnql,12
2021-11-07,79,noise_quick,16863
2021-11-07,176,gnql,16
2021-11-08,0,gnql,93
2021-11-08,4,context,83190
2021-11-08,6,context,296
2021-11-08,206,gnql,9
2021-11-08,202,context,4798
2021-11-08,202,gnql,2
2021-11-08,202,noise_quick,56957
2021-11-08,202,riot,4798
2021-11-08,63,analysis,12
2021-11-08,182,context,4954
2021-11-08,182,riot,4954
2021-11-08,29,gnql,2
2021-11-08,76,gnql,2
2021-11-08,61,gnql,102
2021-11-08,15,gnql,15
2021-11-08,91,analysis,920
2021-11-08,79,gnql,12
2021-11-08,79,noise_quick,19581
2021-11-08,135,analysis,252
2021-11-08,135,gnql,12
2021-11-08,169,analysis,202
2021-11-08,180,analysis,40
2021-11-08,204,context,1787
2021-11-08,204,gnql,4
2021-11-08,204,noise_quick,347
2021-11-08,204,riot,366
2021-11-08,189,gnql,2
2021-11-08,207,gnql,3
2021-11-08,197,context,3
2021-11-08,197,riot,3
2021-11-08,208,context,12
2021-11-08,208,riot,1
2021-11-08,209,gnql,2
2021-11-08,210,context,73
2021-11-08,210,riot,14
2021-11-09,211,analysis,65151
2021-11-09,4,context,79816
2021-11-09,6,context,421
2021-11-09,202,context,519
2021-11-09,202,noise_quick,57337
2021-11-09,202,riot,519
2021-11-09,34,gnql,2
2021-11-09,81,context,1
2021-11-09,81,riot,1
2021-11-09,182,context,4910
2021-11-09,182,riot,4909
2021-11-09,61,gnql,141
2021-11-09,15,gnql,30
2021-11-09,91,analysis,12
2021-11-09,91,gnql,4
2021-11-09,79,gnql,12
2021-11-09,79,noise_quick,18776
2021-11-09,142,context,2
2021-11-09,165,analysis,95
2021-11-09,204,context,488
2021-11-09,204,gnql,4
2021-11-09,204,riot,242
2021-11-09,209,gnql,6
2021-11-10,211,analysis,65151
2021-11-10,110,context,1
2021-11-10,110,riot,1
2021-11-10,4,context,57420
2021-11-10,97,gnql,2
2021-11-10,6,context,747
2021-11-10,202,context,16471
2021-11-10,202,noise_quick,50880
2021-11-10,202,riot,16471
2021-11-10,182,context,4907
2021-11-10,182,riot,4906
2021-11-10,49,gnql,3
2021-11-10,37,gnql,5
2021-11-10,61,gnql,144
2021-11-10,15,gnql,11
2021-11-10,79,context,17
2021-11-10,79,gnql,12
2021-11-10,79,noise_quick,18128
2021-11-10,212,context,2
2021-11-10,165,analysis,132
2021-11-10,165,gnql,4
2021-11-10,176,context,15
2021-11-10,176,gnql,26
2021-11-10,176,noise_quick,66
2021-11-10,176,riot,11
2021-11-10,208,context,209
2021-11-10,209,context,309
2021-11-10,209,gnql,14
2021-11-10,210,context,174
2021-11-10,210,gnql,3
2021-11-10,210,riot,18
2021-11-10,213,context,36
2021-11-10,214,gnql,23
2021-11-11,25,gnql,97
2021-11-11,215,gnql,3
2021-11-11,4,context,84729
2021-11-11,6,context,437
2021-11-11,202,context,17424
2021-11-11,202,gnql,2
2021-11-11,202,noise_quick,48991
2021-11-11,202,riot,17424
2021-11-11,182,context,2923
2021-11-11,182,riot,2924
2021-11-11,89,gnql,80
2021-11-11,15,gnql,18
2021-11-11,216,gnql,2
2021-11-11,79,gnql,14
2021-11-11,79,noise_quick,23068
2021-11-11,142,context,1
2021-11-11,165,analysis,206
2021-11-11,176,gnql,12
2021-11-11,209,context,151
2021-11-11,209,gnql,4
2021-11-11,217,gnql,18
2021-11-11,218,analysis,50
2021-11-11,218,gnql,2
2021-11-11,219,gnql,13
2021-11-12,211,gnql,3
2021-11-12,199,gnql,16
2021-11-12,110,context,2
2021-11-12,110,riot,2
2021-11-12,4,context,77643
2021-11-12,32,context,1
2021-11-12,6,context,497
2021-11-12,202,context,1096
2021-11-12,202,gnql,27
2021-11-12,202,noise_quick,53700
2021-11-12,202,riot,1096
2021-11-12,182,context,4703
2021-11-12,182,riot,4703
2021-11-12,89,gnql,2
2021-11-12,184,analysis,4
2021-11-12,15,gnql,9
2021-11-12,79,gnql,12
2021-11-12,79,noise_quick,16386
2021-11-12,176,gnql,12
2021-11-12,176,noise_quick,45
2021-11-12,208,context,12
2021-11-12,219,gnql,28
2021-11-12,220,gnql,72
2021-11-12,221,gnql,3
2021-11-12,222,analysis,4
2021-11-12,222,gnql,29
2021-11-12,223,gnql,10
2021-11-12,223,riot,1
2021-11-12,224,gnql,4
2021-11-12,225,gnql,37
2021-11-12,133,gnql,3
2021-11-12,226,gnql,21
2021-11-12,19,gnql,4
2021-11-12,95,gnql,15
2021-11-13,25,gnql,2
2021-11-13,4,context,84692
2021-11-13,6,context,223
2021-11-13,202,context,40
2021-11-13,202,noise_quick,45099
2021-11-13,202,riot,40
2021-11-13,227,analysis,2
2021-11-13,182,context,2853
2021-11-13,182,riot,2853
2021-11-13,77,gnql,2
2021-11-13,79,gnql,12
2021-11-13,79,noise_quick,15501
2021-11-13,142,context,1
2021-11-13,176,gnql,12
2021-11-13,223,gnql,23
2021-11-13,224,gnql,3
2021-11-13,228,gnql,12
2021-11-13,229,gnql,4
2021-11-13,230,context,1
2021-11-13,231,gnql,84
2021-11-13,19,gnql,3
2021-11-13,232,gnql,10
2021-11-13,233,gnql,2
2021-11-13,234,gnql,3
2021-11-13,235,gnql,8
2021-11-13,236,gnql,11
2021-11-13,237,gnql,9
2021-11-14,4,context,82839
2021-11-14,6,context,147
2021-11-14,6,gnql,2
2021-11-14,202,context,99
2021-11-14,202,noise_quick,44064
2021-11-14,202,riot,99
2021-11-14,227,gnql,2
2021-11-14,182,context,4671
2021-11-14,182,riot,4671
2021-11-14,29,gnql,2
2021-11-14,79,gnql,12
2021-11-14,79,noise_quick,14265
2021-11-14,176,gnql,12
2021-11-14,225,gnql,4
2021-11-14,238,gnql,37
2021-11-14,239,gnql,9
2021-11-14,133,gnql,3
2021-11-14,240,gnql,62
2021-11-14,19,gnql,10
2021-11-14,241,gnql,10
2021-11-15,168,gnql,51
2021-11-15,4,context,84188
2021-11-15,6,context,479
2021-11-15,202,context,10272
2021-11-15,202,gnql,2
2021-11-15,202,noise_quick,48292
2021-11-15,202,riot,10272
2021-11-15,182,context,4908
2021-11-15,182,riot,4908
2021-11-15,73,gnql,1
2021-11-15,184,analysis,4
2021-11-15,184,gnql,4
2021-11-15,15,gnql,86
2021-11-15,79,gnql,12
2021-11-15,79,noise_quick,16845
2021-11-15,141,gnql,14
2021-11-15,172,context,3
2021-11-15,172,riot,3
2021-11-15,176,gnql,38
2021-11-15,213,context,3
2021-11-15,219,analysis,42
2021-11-15,219,gnql,121
2021-11-15,219,noise_quick,4
2021-11-15,242,gnql,2
2021-11-15,243,context,1
2021-11-15,244,analysis,1
2021-11-15,244,gnql,6
2021-11-15,245,gnql,4
2021-11-15,246,gnql,4
2021-11-15,247,gnql,14
2021-11-15,248,analysis,47
2021-11-15,248,gnql,2
2021-11-15,249,context,1
2021-11-15,250,gnql,3
2021-11-15,251,analysis,2
2021-11-15,251,gnql,18
2021-11-15,240,gnql,20
2021-11-15,252,gnql,19
2021-11-15,253,gnql,7
2021-11-15,254,gnql,3
2021-11-16,106,analysis,954
2021-11-16,4,context,83733
2021-11-16,178,analysis,2
2021-11-16,178,context,36
2021-11-16,178,gnql,2
2021-11-16,178,noise_quick,50
2021-11-16,6,context,466
2021-11-16,202,context,13194
2021-11-16,202,noise_quick,35111
2021-11-16,202,riot,13194
2021-11-16,182,context,4927
2021-11-16,182,riot,4926
2021-11-16,171,analysis,258
2021-11-16,15,gnql,17
2021-11-16,79,context,11956
2021-11-16,79,gnql,16
2021-11-16,79,noise_quick,16905
2021-11-16,141,gnql,4
2021-11-16,150,context,1
2021-11-16,150,noise_quick,1
2021-11-16,176,analysis,253
2021-11-16,176,gnql,43
2021-11-16,180,gnql,4
2021-11-16,210,gnql,4
2021-11-16,217,gnql,2
2021-11-16,219,gnql,24
2021-11-16,223,gnql,30
2021-11-16,225,gnql,53
2021-11-16,255,gnql,8
2021-11-16,246,gnql,12
2021-11-16,256,gnql,20
2021-11-16,257,gnql,4
2021-11-16,258,gnql,10
2021-11-16,259,context,11
2021-11-16,259,riot,2
2021-11-16,260,gnql,32
2021-11-16,261,gnql,11
2021-11-16,262,gnql,33
2021-11-16,263,gnql,9
2021-11-16,264,context,16
2021-11-16,264,riot,29
2021-11-16,265,analysis,11
2021-11-16,265,gnql,2
2021-11-16,266,gnql,6
2021-11-16,267,analysis,6
2021-11-16,267,gnql,4
2021-11-16,268,gnql,6
2021-11-16,269,gnql,14
2021-11-16,270,gnql,9
2021-11-16,271,gnql,29
2021-11-16,272,gnql,6
2021-11-16,273,analysis,102
2021-11-16,274,analysis,2
2021-11-16,275,gnql,25
2021-11-16,276,gnql,8
2021-11-16,277,gnql,10
2021-11-16,278,gnql,4
2021-11-16,279,gnql,15
2021-11-16,280,gnql,4
2021-11-16,281,gnql,4
2021-11-16,282,gnql,14
2021-11-16,235,gnql,44
2021-11-16,283,analysis,20
2021-11-16,284,analysis,2
2021-11-16,284,gnql,17
2021-11-16,252,gnql,33
2021-11-17,168,gnql,102
2021-11-17,25,analysis,101
2021-11-17,199,gnql,2
2021-11-17,4,context,84064
2021-11-17,6,context,226
2021-11-17,6,gnql,2
2021-11-17,202,noise_quick,98
2021-11-17,182,context,4985
2021-11-17,182,riot,4985
2021-11-17,285,context,6
2021-11-17,285,noise_quick,3
2021-11-17,15,gnql,146
2021-11-17,79,gnql,12
2021-11-17,79,noise_quick,12757
2021-11-17,104,analysis,64
2021-11-17,150,context,1
2021-11-17,150,noise_quick,1
2021-11-17,176,analysis,36
2021-11-17,176,gnql,32
2021-11-17,209,analysis,29
2021-11-17,209,gnql,2
2021-11-17,219,gnql,2
2021-11-17,246,gnql,1
2021-11-17,263,gnql,8
2021-11-17,286,gnql,2
2021-11-17,287,gnql,8
2021-11-17,288,gnql,2
2021-11-17,289,analysis,13
2021-11-17,289,gnql,4
2021-11-17,290,gnql,4
2021-11-17,291,analysis,1
2021-11-17,291,context,1
2021-11-17,291,gnql,3
2021-11-17,292,gnql,8
2021-11-17,293,gnql,77
2021-11-17,294,gnql,3
2021-11-17,295,gnql,2
2021-11-17,296,analysis,2
2021-11-17,296,gnql,5
2021-11-17,297,gnql,16
2021-11-17,298,gnql,5
2021-11-17,299,gnql,18
2021-11-17,300,gnql,28
2021-11-17,301,analysis,244
2021-11-17,301,gnql,6
2021-11-17,302,analysis,1667
2021-11-17,302,gnql,20
2021-11-17,303,gnql,22
2021-11-17,304,gnql,6
2021-11-17,305,gnql,5
2021-11-18,168,gnql,26
2021-11-18,106,gnql,2
2021-11-18,4,context,84758
2021-11-18,6,context,315
2021-11-18,306,context,1
2021-11-18,63,analysis,4
2021-11-18,182,context,4974
2021-11-18,182,riot,4974
2021-11-18,285,context,1
2021-11-18,285,gnql,1
2021-11-18,15,gnql,21
2021-11-18,68,gnql,6
2021-11-18,79,gnql,12
2021-11-18,79,noise_quick,18067
2021-11-18,104,gnql,2
2021-11-18,134,analysis,7
2021-11-18,134,gnql,2
2021-11-18,141,gnql,15
2021-11-18,176,gnql,52
2021-11-18,180,analysis,594
2021-11-18,219,gnql,2
2021-11-18,219,noise_quick,37619
2021-11-18,246,gnql,16
2021-11-18,307,context,6
2021-11-18,291,context,1
2021-11-18,293,gnql,6
2021-11-18,294,gnql,4
2021-11-18,308,gnql,2
2021-11-18,309,gnql,2
2021-11-18,310,gnql,24
2021-11-18,311,gnql,9
2021-11-18,312,context,1
2021-11-18,313,gnql,4
2021-11-18,314,gnql,8
2021-11-18,315,gnql,21
2021-11-18,316,analysis,2
2021-11-18,316,gnql,30
2021-11-18,317,gnql,8
2021-11-18,318,gnql,9
2021-11-18,319,gnql,4
2021-11-18,133,gnql,7
2021-11-18,320,analysis,32
2021-11-18,321,analysis,145
2021-11-18,322,gnql,9
2021-11-18,323,gnql,6
2021-11-18,275,gnql,15
2021-11-18,324,gnql,60
2021-11-18,282,gnql,8
2021-11-18,325,gnql,28
2021-11-18,326,gnql,16
2021-11-19,327,gnql,3
2021-11-19,4,context,85065
2021-11-19,6,context,230
2021-11-19,306,context,1
2021-11-19,63,analysis,4
2021-11-19,182,context,4951
2021-11-19,182,riot,4951
2021-11-19,149,analysis,1516
2021-11-19,149,gnql,4
2021-11-19,76,analysis,4
2021-11-19,76,gnql,2
2021-11-19,89,gnql,4
2021-11-19,67,gnql,13
2021-11-19,15,gnql,10
2021-11-19,79,gnql,30
2021-11-19,79,noise_quick,16552
2021-11-19,79,riot,1357
2021-11-19,104,gnql,3
2021-11-19,150,context,1
2021-11-19,150,noise_quick,2
2021-11-19,328,gnql,2
2021-11-19,176,analysis,4
2021-11-19,176,gnql,12
2021-11-19,180,analysis,160
2021-11-19,219,noise_quick,8
2021-11-19,242,context,1
2021-11-19,270,gnql,2
2021-11-19,293,gnql,27
2021-11-19,311,gnql,21
2021-11-19,315,gnql,9
2021-11-19,329,gnql,6
2021-11-19,330,gnql,2
2021-11-19,331,gnql,4
2021-11-19,332,gnql,11
2021-11-19,333,gnql,2
2021-11-19,334,gnql,4
2021-11-19,133,gnql,22
2021-11-19,335,gnql,3
2021-11-19,336,gnql,9
2021-11-19,337,gnql,6
2021-11-19,338,analysis,2
2021-11-19,338,gnql,4
2021-11-19,85,analysis,2
2021-11-19,339,gnql,2
2021-11-19,340,gnql,2
2021-11-19,214,gnql,51
2021-11-19,284,gnql,24
2021-11-19,341,gnql,4
2021-11-19,342,gnql,4
2021-11-20,25,analysis,12517
2021-11-20,25,gnql,30
2021-11-20,4,context,85319
2021-11-20,6,context,130
2021-11-20,182,context,4998
2021-11-20,182,riot,4998
2021-11-20,149,gnql,2
2021-11-20,15,gnql,2
2021-11-20,79,gnql,12
2021-11-20,79,noise_quick,21304
2021-11-20,176,gnql,12
2021-11-20,334,gnql,38
2021-11-20,343,gnql,70
2021-11-20,344,gnql,13
2021-11-20,345,analysis,2
2021-11-20,346,gnql,109
2021-11-20,347,gnql,2
2021-11-20,348,gnql,24
2021-11-20,66,gnql,3
2021-11-20,133,gnql,3
2021-11-20,19,gnql,2
2021-11-20,339,gnql,2
2021-11-20,342,gnql,17
2021-11-21,4,context,84847
2021-11-21,6,context,389
2021-11-21,182,context,4928
2021-11-21,182,riot,4928
2021-11-21,79,gnql,12
2021-11-21,79,noise_quick,29673
2021-11-21,176,analysis,16
2021-11-21,176,gnql,69
2021-11-21,293,gnql,1
2021-11-21,345,context,2
2021-11-21,349,gnql,1
2021-11-21,350,analysis,4
2021-11-21,350,context,1
2021-11-21,350,gnql,23
2021-11-21,351,gnql,39
2021-11-21,133,gnql,3
2021-11-21,352,gnql,15
2021-11-21,353,gnql,8
2021-11-21,275,gnql,3
2021-11-21,354,analysis,2
2021-11-21,354,gnql,29
2021-11-22,168,gnql,11
2021-11-22,110,context,2
2021-11-22,110,riot,2
2021-11-22,4,context,83467
2021-11-22,115,gnql,3
2021-11-22,6,context,419
2021-11-22,34,gnql,2
2021-11-22,182,context,4989
2021-11-22,182,riot,4989
2021-11-22,29,gnql,2
2021-11-22,76,gnql,2
2021-11-22,285,riot,2
2021-11-22,15,gnql,38
2021-11-22,91,analysis,4
2021-11-22,74,analysis,68
2021-11-22,79,gnql,18
2021-11-22,79,noise_quick,18890
2021-11-22,141,gnql,4
2021-11-22,150,context,1
2021-11-22,150,noise_quick,1
2021-11-22,176,gnql,46
2021-11-22,219,noise_quick,64
2021-11-22,244,context,6
2021-11-22,262,gnql,4
2021-11-22,270,gnql,2
2021-11-22,348,gnql,21
2021-11-22,349,gnql,4
2021-11-22,350,gnql,8
2021-11-22,351,gnql,2
2021-11-22,355,gnql,3
2021-11-22,356,gnql,9
2021-11-22,357,gnql,65
2021-11-22,358,gnql,12
2021-11-22,359,gnql,89
2021-11-22,360,gnql,25
2021-11-22,361,gnql,35
2021-11-22,362,analysis,2
2021-11-22,362,gnql,3
2021-11-22,363,analysis,90
